0	1	77.2000	51.653793	-0.392853	2019	2	2	13	27	43	5000
0	1	77.2000	51.653793	-0.392853	2019	2	2	13	28	16	5000
0	1	77.2000	51.653793	-0.392853	2019	2	2	13	28	49	5000
0	1	77.2000	51.653793	-0.392853	2019	2	2	13	29	22	5000
0	1	77.2000	51.653793	-0.392853	2019	2	2	13	29	55	5000
0	1	77.2000	51.653793	-0.392853	2019	2	2	13	30	28	5000
0	1	77.2000	51.653793	-0.392853	2019	2	2	13	31	2	5000
0	1	77.2000	51.653793	-0.392853	2019	2	2	13	31	35	5000
0	1	77.2000	51.653793	-0.392853	2019	2	2	13	32	8	5000
0	1	77.2000	51.653793	-0.392853	2019	2	2	13	32	41	5000
0	1	77.2000	51.653793	-0.392853	2019	2	2	13	33	14	5000
0	1	77.2000	51.653793	-0.392853	2019	2	2	13	33	47	5000
0	1	77.2000	51.653793	-0.392853	2019	2	2	13	34	21	5000
0	1	77.2000	51.653793	-0.392853	2019	2	2	13	34	54	5000
0	1	77.2000	51.653793	-0.392853	2019	2	2	13	35	27	5000
0	1	77.2000	51.653793	-0.392853	2019	2	2	13	36	0	5000
0	1	77.2000	51.653793	-0.392853	2019	2	2	13	36	33	5000
0	1	77.2000	51.653793	-0.392853	2019	2	2	13	37	6	5000
0	1	77.2000	51.653793	-0.392853	2019	2	2	13	37	40	5000
0	1	77.2000	51.653793	-0.392853	2019	2	2	13	38	13	5000
0	1	77.2000	51.653793	-0.392853	2019	2	2	13	38	46	5000
0	1	77.2000	51.653793	-0.392853	2019	2	2	13	39	19	5000
0	1	77.2000	51.653793	-0.392853	2019	2	2	13	39	52	5000
0	1	77.2000	51.653793	-0.392853	2019	2	2	13	40	25	5000
0	1	77.2000	51.653793	-0.392853	2019	2	2	13	40	59	5000
0	1	77.2000	51.653793	-0.392853	2019	2	2	13	41	32	5000
0	1	77.2000	51.653793	-0.392853	2019	2	2	13	42	5	5000
0	1	77.2000	51.653793	-0.392853	2019	2	2	13	42	38	5000
0	1	77.2000	51.653793	-0.392853	2019	2	2	13	43	11	5000
4	1	77.2000	51.653793	-0.392853	2019	2	2	13	43	44	850
3	1	77.2000	51.653793	-0.392853	2019	2	2	13	44	17	1170
4	1	77.7000	51.655007	-0.392758	2019	2	2	13	44	51	910
0	1	77.7000	51.655007	-0.392758	2019	2	2	13	45	24	5000
0	1	77.7000	51.655007	-0.392758	2019	2	2	13	45	57	5000
0	1	77.7000	51.655007	-0.392758	2019	2	2	13	46	30	5000
0	1	77.7000	51.655007	-0.392758	2019	2	2	13	47	3	5000
0	1	77.7000	51.655007	-0.392758	2019	2	2	13	47	36	5000
0	1	77.7000	51.655007	-0.392758	2019	2	2	13	48	10	5000
0	1	77.7000	51.655007	-0.392758	2019	2	2	13	48	43	5000
0	1	77.7000	51.655007	-0.392758	2019	2	2	13	49	16	5000
0	1	77.7000	51.655007	-0.392758	2019	2	2	13	49	49	5000
0	1	77.7000	51.655007	-0.392758	2019	2	2	13	50	22	5000
0	1	77.7000	51.655007	-0.392758	2019	2	2	13	50	55	5000
4	1	-57.9000	51.655898	-0.392920	2019	2	2	13	51	28	460
4	1	40.1000	51.655248	-0.392833	2019	2	2	13	52	2	440
0	1	78.8000	51.655192	-0.392610	2019	2	2	13	52	35	5000
0	1	78.8000	51.655208	-0.392605	2019	2	2	13	53	8	5000
0	1	78.8000	51.655208	-0.392605	2019	2	2	13	53	41	5000
0	1	78.8000	51.655208	-0.392605	2019	2	2	13	54	14	5000
0	1	78.8000	51.655208	-0.392605	2019	2	2	13	54	47	5000
0	1	78.8000	51.655208	-0.392605	2019	2	2	13	55	21	5000
0	1	78.8000	51.655208	-0.392605	2019	2	2	13	55	54	5000
0	1	78.8000	51.655208	-0.392605	2019	2	2	13	56	27	5000
0	1	78.8000	51.655208	-0.392605	2019	2	2	13	57	0	5000
0	1	78.8000	51.655208	-0.392605	2019	2	2	13	57	33	5000
0	1	78.8000	51.655208	-0.392605	2019	2	2	13	58	6	5000
0	1	78.8000	51.655208	-0.392605	2019	2	2	13	58	40	5000
0	1	78.8000	51.655208	-0.392605	2019	2	2	13	59	13	5000
0	1	78.8000	51.655208	-0.392605	2019	2	2	13	59	46	5000
0	1	78.8000	51.655208	-0.392605	2019	2	2	14	0	19	5000
0	1	78.8000	51.655208	-0.392605	2019	2	2	14	0	52	5000
0	1	78.8000	51.655208	-0.392605	2019	2	2	14	1	25	5000
0	1	78.8000	51.655208	-0.392605	2019	2	2	14	1	58	5000
0	1	78.8000	51.655208	-0.392605	2019	2	2	14	2	32	5000
0	1	78.8000	51.655208	-0.392605	2019	2	2	14	3	5	5000
0	1	78.8000	51.655208	-0.392605	2019	2	2	14	3	38	5000
3	1	78.8000	51.655208	-0.392605	2019	2	2	14	4	11	460
3	1	78.8000	51.655208	-0.392605	2019	2	2	14	4	44	450
0	1	78.8000	51.655208	-0.392605	2019	2	2	14	5	17	5000
0	1	78.8000	51.655208	-0.392605	2019	2	2	14	5	51	5000
0	1	78.8000	51.655208	-0.392605	2019	2	2	14	6	24	5000
0	1	78.8000	51.655208	-0.392605	2019	2	2	14	6	57	5000
0	1	78.8000	51.655208	-0.392605	2019	2	2	14	7	30	5000
0	1	78.8000	51.655208	-0.392605	2019	2	2	14	8	3	5000
0	1	78.8000	51.655208	-0.392605	2019	2	2	14	8	36	5000
0	1	78.8000	51.655208	-0.392605	2019	2	2	14	9	10	5000
3	1	78.8000	51.655208	-0.392605	2019	2	2	14	9	43	760
3	1	78.8000	51.655208	-0.392605	2019	2	2	14	10	16	750
4	1	74.9000	51.654972	-0.392935	2019	2	2	14	10	49	360
3	1	84.0000	51.654907	-0.392732	2019	2	2	14	11	22	760
3	1	84.1000	51.654903	-0.392718	2019	2	2	14	11	55	720
0	1	84.1000	51.654903	-0.392718	2019	2	2	14	12	29	5000
0	1	84.1000	51.654903	-0.392718	2019	2	2	14	13	2	5000
0	1	84.1000	51.654903	-0.392718	2019	2	2	14	13	35	5000
0	1	84.1000	51.654903	-0.392718	2019	2	2	14	14	8	5000
0	1	84.1000	51.654903	-0.392718	2019	2	2	14	14	41	5000
0	1	84.1000	51.654903	-0.392718	2019	2	2	14	15	14	5000
0	1	84.1000	51.654903	-0.392718	2019	2	2	14	15	47	5000
0	1	84.1000	51.654903	-0.392718	2019	2	2	14	16	21	5000
0	1	84.1000	51.654903	-0.392718	2019	2	2	14	16	54	5000
0	1	84.1000	51.654903	-0.392718	2019	2	2	14	17	27	5000
4	1	84.1000	51.654903	-0.392718	2019	2	2	14	18	0	260
4	1	79.0000	51.654990	-0.393175	2019	2	2	14	18	33	340
3	1	78.8000	51.655013	-0.393157	2019	2	2	14	19	6	620
3	1	78.8000	51.655013	-0.393157	2019	2	2	14	19	40	610
0	1	78.8000	51.655013	-0.393157	2019	2	2	14	20	13	5000
0	1	78.8000	51.655013	-0.393157	2019	2	2	14	20	46	5000
0	1	78.8000	51.655013	-0.393157	2019	2	2	14	21	19	5000
0	1	78.8000	51.655013	-0.393157	2019	2	2	14	21	52	5000
0	1	78.8000	51.655013	-0.393157	2019	2	2	14	22	25	5000
0	1	78.8000	51.655013	-0.393157	2019	2	2	14	22	59	5000
0	1	78.8000	51.655013	-0.393157	2019	2	2	14	23	32	5000
0	1	78.8000	51.655013	-0.393157	2019	2	2	14	24	5	5000
0	1	78.8000	51.655013	-0.393157	2019	2	2	14	24	38	5000
0	1	78.8000	51.655013	-0.393157	2019	2	2	14	25	11	5000
0	1	78.8000	51.655013	-0.393157	2019	2	2	14	25	44	5000
0	1	78.8000	51.655013	-0.393157	2019	2	2	14	26	17	5000
0	1	78.8000	51.655013	-0.393157	2019	2	2	14	26	51	5000
0	1	78.8000	51.655013	-0.393157	2019	2	2	14	27	24	5000
0	1	78.8000	51.655013	-0.393157	2019	2	2	14	27	57	5000
0	1	78.8000	51.655013	-0.393157	2019	2	2	14	28	30	5000
0	1	78.8000	51.655013	-0.393157	2019	2	2	14	29	3	5000
4	1	88.4000	51.654165	-0.393545	2019	2	2	14	29	36	200
7	1	75.9000	51.654087	-0.393895	2019	2	2	14	30	10	110
7	1	73.3000	51.653842	-0.393547	2019	2	2	14	30	43	130
8	1	72.6000	51.653663	-0.393100	2019	2	2	14	31	16	100
8	1	71.1000	51.653540	-0.392847	2019	2	2	14	31	49	100
9	1	69.5000	51.653578	-0.392335	2019	2	2	14	32	22	90
8	1	65.0000	51.653733	-0.391807	2019	2	2	14	32	55	100
8	1	64.5000	51.653730	-0.391655	2019	2	2	14	33	29	100
8	1	64.0000	51.653728	-0.391635	2019	2	2	14	34	2	100
8	1	66.1000	51.653770	-0.391232	2019	2	2	14	34	35	100
9	1	68.0000	51.653755	-0.390783	2019	2	2	14	35	8	90
9	1	69.0000	51.653712	-0.390532	2019	2	2	14	35	41	90
9	1	69.0000	51.653670	-0.389990	2019	2	2	14	36	14	100
9	1	61.9000	51.653798	-0.389395	2019	2	2	14	36	48	90
9	1	58.3000	51.653878	-0.388837	2019	2	2	14	37	21	90
9	1	56.0000	51.653983	-0.388340	2019	2	2	14	37	54	90
8	1	53.6000	51.654055	-0.387927	2019	2	2	14	38	27	100
8	1	53.3000	51.654222	-0.387385	2019	2	2	14	39	0	100
8	1	53.2000	51.654292	-0.386830	2019	2	2	14	39	33	100
9	1	56.0000	51.654400	-0.386405	2019	2	2	14	40	7	90
5	1	55.6000	51.654488	-0.386027	2019	2	2	14	40	40	230
0	1	58.6000	51.654467	-0.385753	2019	2	2	14	41	13	5000
5	1	56.1000	51.654690	-0.384880	2019	2	2	14	41	46	280
8	1	54.2000	51.654818	-0.384503	2019	2	2	14	42	19	100
7	1	57.3000	51.654923	-0.383883	2019	2	2	14	42	53	110
8	1	59.5000	51.654943	-0.383412	2019	2	2	14	43	26	100
7	1	56.3000	51.654922	-0.383153	2019	2	2	14	43	59	120
8	1	59.1000	51.654843	-0.382672	2019	2	2	14	44	32	100
7	1	62.7000	51.654545	-0.382507	2019	2	2	14	45	5	130
8	1	62.9000	51.654252	-0.382403	2019	2	2	14	45	38	100
9	1	61.9000	51.653940	-0.382245	2019	2	2	14	46	12	100
8	1	60.5000	51.653788	-0.382147	2019	2	2	14	46	45	100
8	1	64.1000	51.653520	-0.382050	2019	2	2	14	47	18	100
8	1	64.4000	51.653258	-0.381888	2019	2	2	14	47	51	100
8	1	66.5000	51.652962	-0.381748	2019	2	2	14	48	24	100
8	1	67.0000	51.652792	-0.381492	2019	2	2	14	48	57	100
9	1	70.8000	51.652698	-0.381098	2019	2	2	14	49	31	90
11	1	73.6000	51.652635	-0.380848	2019	2	2	14	50	4	80
8	1	74.4000	51.652553	-0.380445	2019	2	2	14	50	37	100
8	1	70.7000	51.652468	-0.380007	2019	2	2	14	51	10	100
10	1	73.6000	51.652372	-0.379525	2019	2	2	14	51	43	80
11	1	77.4000	51.652225	-0.378935	2019	2	2	14	52	17	80
8	1	78.4000	51.652113	-0.378407	2019	2	2	14	52	50	100
8	1	76.9000	51.651992	-0.377825	2019	2	2	14	53	23	100
7	1	72.3000	51.652100	-0.377418	2019	2	2	14	53	56	120
9	1	73.4000	51.652158	-0.377238	2019	2	2	14	54	29	100
10	1	72.3000	51.652462	-0.376885	2019	2	2	14	55	3	80
10	1	72.6000	51.652658	-0.376515	2019	2	2	14	55	36	80
9	1	75.1000	51.652610	-0.376042	2019	2	2	14	56	9	90
10	1	74.1000	51.652468	-0.375600	2019	2	2	14	56	42	80
10	1	75.0000	51.652293	-0.375182	2019	2	2	14	57	15	80
10	1	73.6000	51.652128	-0.374902	2019	2	2	14	57	48	80
9	1	75.9000	51.651955	-0.374552	2019	2	2	14	58	22	100
8	1	74.3000	51.651758	-0.374148	2019	2	2	14	58	55	100
9	1	75.9000	51.651672	-0.373950	2019	2	2	14	59	28	100
